date,name,iso3166-2,iso3166-1,cases,cumulative_cases
2020-12-07,Turkistan Region,KZ-YUZ,KZ,4,3517
2020-12-09,Turkistan Region,KZ-YUZ,KZ,5,3522
2020-12-10,Turkistan Region,KZ-YUZ,KZ,6,3528
2020-12-11,Turkistan Region,KZ-YUZ,KZ,5,3533
2020-12-12,Turkistan Region,KZ-YUZ,KZ,3,3536
2020-12-13,Turkistan Region,KZ-YUZ,KZ,7,3543
2020-12-14,Turkistan Region,KZ-YUZ,KZ,4,3547
2020-12-15,Turkistan Region,KZ-YUZ,KZ,7,3554
2020-12-16,Turkistan Region,KZ-YUZ,KZ,5,3559
2020-12-17,Turkistan Region,KZ-YUZ,KZ,5,3564
2020-12-18,Turkistan Region,KZ-YUZ,KZ,7,3571
2020-12-19,Turkistan Region,KZ-YUZ,KZ,4,3575
2020-12-20,Turkistan Region,KZ-YUZ,KZ,5,3580
2020-12-21,Turkistan Region,KZ-YUZ,KZ,5,3585
2020-12-22,Turkistan Region,KZ-YUZ,KZ,6,3591
2020-12-23,Turkistan Region,KZ-YUZ,KZ,8,3599
2020-12-24,Turkistan Region,KZ-YUZ,KZ,9,3608
2020-12-25,Turkistan Region,KZ-YUZ,KZ,15,3623
2020-12-26,Turkistan Region,KZ-YUZ,KZ,16,3639
2020-12-27,Turkistan Region,KZ-YUZ,KZ,10,3649
2020-12-28,Turkistan Region,KZ-YUZ,KZ,3,3652
2020-12-29,Turkistan Region,KZ-YUZ,KZ,9,3661
2020-12-30,Turkistan Region,KZ-YUZ,KZ,6,3667
2020-12-31,Turkistan Region,KZ-YUZ,KZ,8,3675
2021-01-01,Turkistan Region,KZ-YUZ,KZ,3,3678
2021-01-02,Turkistan Region,KZ-YUZ,KZ,9,3687
2021-01-03,Turkistan Region,KZ-YUZ,KZ,10,3697
2021-01-04,Turkistan Region,KZ-YUZ,KZ,8,3705
2021-01-05,Turkistan Region,KZ-YUZ,KZ,12,3717
2021-01-06,Turkistan Region,KZ-YUZ,KZ,11,3728
2021-01-07,Turkistan Region,KZ-YUZ,KZ,9,3737
2021-01-08,Turkistan Region,KZ-YUZ,KZ,13,3750
2021-01-09,Turkistan Region,KZ-YUZ,KZ,14,3764
2021-01-10,Turkistan Region,KZ-YUZ,KZ,8,3772
2021-01-11,Turkistan Region,KZ-YUZ,KZ,20,3792
2021-01-12,Turkistan Region,KZ-YUZ,KZ,8,3800
2021-01-13,Turkistan Region,KZ-YUZ,KZ,16,3816
2021-01-14,Turkistan Region,KZ-YUZ,KZ,21,3837
2021-01-15,Turkistan Region,KZ-YUZ,KZ,26,3863
2021-01-16,Turkistan Region,KZ-YUZ,KZ,16,3879
2021-01-17,Turkistan Region,KZ-YUZ,KZ,10,3889
2021-01-18,Turkistan Region,KZ-YUZ,KZ,17,3906
2021-01-19,Turkistan Region,KZ-YUZ,KZ,22,3928
2021-01-20,Turkistan Region,KZ-YUZ,KZ,18,3946
2021-01-21,Turkistan Region,KZ-YUZ,KZ,13,3959
2021-01-22,Turkistan Region,KZ-YUZ,KZ,11,3970
2021-01-23,Turkistan Region,KZ-YUZ,KZ,16,3986
2021-01-24,Turkistan Region,KZ-YUZ,KZ,16,4002
2021-01-25,Turkistan Region,KZ-YUZ,KZ,8,4010
2021-01-26,Turkistan Region,KZ-YUZ,KZ,10,4020
2021-01-27,Turkistan Region,KZ-YUZ,KZ,16,4036
2021-01-28,Turkistan Region,KZ-YUZ,KZ,10,4046
2021-01-29,Turkistan Region,KZ-YUZ,KZ,19,4065
2021-01-30,Turkistan Region,KZ-YUZ,KZ,12,4077
2021-01-31,Turkistan Region,KZ-YUZ,KZ,25,4102
2021-02-01,Turkistan Region,KZ-YUZ,KZ,19,4121
2021-02-02,Turkistan Region,KZ-YUZ,KZ,4,4125
2021-02-03,Turkistan Region,KZ-YUZ,KZ,23,4148
2021-02-04,Turkistan Region,KZ-YUZ,KZ,9,4157
2021-02-05,Turkistan Region,KZ-YUZ,KZ,2,4159
2021-02-07,Turkistan Region,KZ-YUZ,KZ,10,4169
2021-02-08,Turkistan Region,KZ-YUZ,KZ,7,4176
2021-02-09,Turkistan Region,KZ-YUZ,KZ,6,4182
2021-02-10,Turkistan Region,KZ-YUZ,KZ,12,4194
2021-02-11,Turkistan Region,KZ-YUZ,KZ,7,4201
2021-02-12,Turkistan Region,KZ-YUZ,KZ,4,4205
2021-02-13,Turkistan Region,KZ-YUZ,KZ,4,4209
2021-02-14,Turkistan Region,KZ-YUZ,KZ,6,4215
2021-02-15,Turkistan Region,KZ-YUZ,KZ,4,4219
2021-02-16,Turkistan Region,KZ-YUZ,KZ,4,4223
2021-02-17,Turkistan Region,KZ-YUZ,KZ,8,4231
2021-02-18,Turkistan Region,KZ-YUZ,KZ,2,4233
2021-02-19,Turkistan Region,KZ-YUZ,KZ,7,4240
2021-02-20,Turkistan Region,KZ-YUZ,KZ,4,4244
2021-02-21,Turkistan Region,KZ-YUZ,KZ,3,4247
2021-02-22,Turkistan Region,KZ-YUZ,KZ,5,4252
2021-02-23,Turkistan Region,KZ-YUZ,KZ,6,4258
2021-02-24,Turkistan Region,KZ-YUZ,KZ,6,4264
2021-02-25,Turkistan Region,KZ-YUZ,KZ,3,4267
2021-02-26,Turkistan Region,KZ-YUZ,KZ,9,4276
2021-02-27,Turkistan Region,KZ-YUZ,KZ,8,4284
2021-02-28,Turkistan Region,KZ-YUZ,KZ,1,4285
2021-03-01,Turkistan Region,KZ-YUZ,KZ,3,4288
2021-03-02,Turkistan Region,KZ-YUZ,KZ,40,4328
2021-03-03,Turkistan Region,KZ-YUZ,KZ,3,4331
2021-03-04,Turkistan Region,KZ-YUZ,KZ,3,4334
2021-03-05,Turkistan Region,KZ-YUZ,KZ,1,4335
2021-03-06,Turkistan Region,KZ-YUZ,KZ,5,4340
2021-03-07,Turkistan Region,KZ-YUZ,KZ,4,4344
2021-03-08,Turkistan Region,KZ-YUZ,KZ,8,4352
2021-03-09,Turkistan Region,KZ-YUZ,KZ,9,4361
2021-03-10,Turkistan Region,KZ-YUZ,KZ,9,4370
2021-03-16,Turkistan Region,KZ-YUZ,KZ,3,4373
2021-03-17,Turkistan Region,KZ-YUZ,KZ,12,4385
2021-03-18,Turkistan Region,KZ-YUZ,KZ,13,4398
2021-03-19,Turkistan Region,KZ-YUZ,KZ,10,4408
2021-03-20,Turkistan Region,KZ-YUZ,KZ,5,4413
2021-03-21,Turkistan Region,KZ-YUZ,KZ,13,4426
2021-03-22,Turkistan Region,KZ-YUZ,KZ,8,4434
2021-03-23,Turkistan Region,KZ-YUZ,KZ,6,4440
2021-03-24,Turkistan Region,KZ-YUZ,KZ,5,4445
2021-03-25,Turkistan Region,KZ-YUZ,KZ,2,4447
2021-03-26,Turkistan Region,KZ-YUZ,KZ,7,4454
2021-03-27,Turkistan Region,KZ-YUZ,KZ,6,4460
2021-03-28,Turkistan Region,KZ-YUZ,KZ,10,4470
2021-03-29,Turkistan Region,KZ-YUZ,KZ,8,4478
2021-03-30,Turkistan Region,KZ-YUZ,KZ,7,4485
2021-03-31,Turkistan Region,KZ-YUZ,KZ,8,4493
2021-04-01,Turkistan Region,KZ-YUZ,KZ,22,4515
2021-04-02,Turkistan Region,KZ-YUZ,KZ,16,4531
2021-04-03,Turkistan Region,KZ-YUZ,KZ,26,4557
2021-04-04,Turkistan Region,KZ-YUZ,KZ,12,4569
2021-04-05,Turkistan Region,KZ-YUZ,KZ,16,4585
2021-04-06,Turkistan Region,KZ-YUZ,KZ,13,4598
2021-04-07,Turkistan Region,KZ-YUZ,KZ,19,4617
2021-04-08,Turkistan Region,KZ-YUZ,KZ,23,4640
2021-04-09,Turkistan Region,KZ-YUZ,KZ,21,4661
2021-04-10,Turkistan Region,KZ-YUZ,KZ,24,4685
2021-04-11,Turkistan Region,KZ-YUZ,KZ,27,4712
2021-04-12,Turkistan Region,KZ-YUZ,KZ,24,4736
2021-04-13,Turkistan Region,KZ-YUZ,KZ,22,4758
2021-04-14,Turkistan Region,KZ-YUZ,KZ,28,4786
2021-04-15,Turkistan Region,KZ-YUZ,KZ,22,4808
2021-04-16,Turkistan Region,KZ-YUZ,KZ,35,4843
2021-04-17,Turkistan Region,KZ-YUZ,KZ,48,4891
2021-04-18,Turkistan Region,KZ-YUZ,KZ,53,4944
2021-04-19,Turkistan Region,KZ-YUZ,KZ,30,4974
2021-04-20,Turkistan Region,KZ-YUZ,KZ,56,5030
2021-04-21,Turkistan Region,KZ-YUZ,KZ,51,5081
2021-04-22,Turkistan Region,KZ-YUZ,KZ,39,5120
2021-04-23,Turkistan Region,KZ-YUZ,KZ,41,5161
2021-04-24,Turkistan Region,KZ-YUZ,KZ,45,5206
2021-04-25,Turkistan Region,KZ-YUZ,KZ,49,5255
2021-04-26,Turkistan Region,KZ-YUZ,KZ,51,5306
2021-04-27,Turkistan Region,KZ-YUZ,KZ,22,5328
2021-04-28,Turkistan Region,KZ-YUZ,KZ,42,5370
2021-04-29,Turkistan Region,KZ-YUZ,KZ,45,5415
2021-05-01,Turkistan Region,KZ-YUZ,KZ,53,5468
2021-05-02,Turkistan Region,KZ-YUZ,KZ,21,5489
2021-05-03,Turkistan Region,KZ-YUZ,KZ,34,5523
2021-05-04,Turkistan Region,KZ-YUZ,KZ,22,5545
2021-05-05,Turkistan Region,KZ-YUZ,KZ,36,5581
2021-05-06,Turkistan Region,KZ-YUZ,KZ,32,5613
2021-05-07,Turkistan Region,KZ-YUZ,KZ,37,5650
2021-05-08,Turkistan Region,KZ-YUZ,KZ,35,5685
2021-05-09,Turkistan Region,KZ-YUZ,KZ,29,5714
2021-05-10,Turkistan Region,KZ-YUZ,KZ,24,5738
2021-05-11,Turkistan Region,KZ-YUZ,KZ,26,5764
2021-05-12,Turkistan Region,KZ-YUZ,KZ,25,5789
2021-05-13,Turkistan Region,KZ-YUZ,KZ,48,5837
2021-05-14,Turkistan Region,KZ-YUZ,KZ,41,5878
2021-05-15,Turkistan Region,KZ-YUZ,KZ,31,5909
2021-05-16,Turkistan Region,KZ-YUZ,KZ,30,5939
2021-05-17,Turkistan Region,KZ-YUZ,KZ,17,5956
2021-05-18,Turkistan Region,KZ-YUZ,KZ,19,5975
2021-05-19,Turkistan Region,KZ-YUZ,KZ,39,6014
2021-05-20,Turkistan Region,KZ-YUZ,KZ,37,6051
2021-05-21,Turkistan Region,KZ-YUZ,KZ,36,6087
2021-05-22,Turkistan Region,KZ-YUZ,KZ,43,6130
2021-05-23,Turkistan Region,KZ-YUZ,KZ,38,6168
2021-05-24,Turkistan Region,KZ-YUZ,KZ,18,6186
2021-05-25,Turkistan Region,KZ-YUZ,KZ,24,6210
2021-05-26,Turkistan Region,KZ-YUZ,KZ,39,6249
2021-05-27,Turkistan Region,KZ-YUZ,KZ,24,6273
2021-05-28,Turkistan Region,KZ-YUZ,KZ,32,6305
2021-05-29,Turkistan Region,KZ-YUZ,KZ,22,6327
2021-05-30,Turkistan Region,KZ-YUZ,KZ,16,6343
2021-05-31,Turkistan Region,KZ-YUZ,KZ,13,6356
2021-06-01,Turkistan Region,KZ-YUZ,KZ,16,6372
2021-06-02,Turkistan Region,KZ-YUZ,KZ,18,6390
2021-06-03,Turkistan Region,KZ-YUZ,KZ,20,6410
2021-06-04,Turkistan Region,KZ-YUZ,KZ,17,6427
2021-06-05,Turkistan Region,KZ-YUZ,KZ,17,6444
2021-06-06,Turkistan Region,KZ-YUZ,KZ,20,6464
2021-06-07,Turkistan Region,KZ-YUZ,KZ,8,6472
2021-06-08,Turkistan Region,KZ-YUZ,KZ,16,6488
2021-06-09,Turkistan Region,KZ-YUZ,KZ,19,6507
2021-06-10,Turkistan Region,KZ-YUZ,KZ,13,6520
2021-06-11,Turkistan Region,KZ-YUZ,KZ,12,6532
2021-06-12,Turkistan Region,KZ-YUZ,KZ,14,6546
2021-06-13,Turkistan Region,KZ-YUZ,KZ,22,6568
2021-06-14,Turkistan Region,KZ-YUZ,KZ,18,6586
2021-06-15,Turkistan Region,KZ-YUZ,KZ,19,6605
2021-06-16,Turkistan Region,KZ-YUZ,KZ,12,6617
2021-06-17,Turkistan Region,KZ-YUZ,KZ,16,6633
2021-06-18,Turkistan Region,KZ-YUZ,KZ,14,6647
2021-06-19,Turkistan Region,KZ-YUZ,KZ,26,6673
2021-06-20,Turkistan Region,KZ-YUZ,KZ,13,6686
2021-06-21,Turkistan Region,KZ-YUZ,KZ,17,6703
2021-06-22,Turkistan Region,KZ-YUZ,KZ,21,6724
2021-06-23,Turkistan Region,KZ-YUZ,KZ,27,6751
2021-06-24,Turkistan Region,KZ-YUZ,KZ,33,6784
2021-06-25,Turkistan Region,KZ-YUZ,KZ,27,6811
2021-06-26,Turkistan Region,KZ-YUZ,KZ,27,6838
2021-06-27,Turkistan Region,KZ-YUZ,KZ,40,6878
2021-06-28,Turkistan Region,KZ-YUZ,KZ,35,6913
2021-06-29,Turkistan Region,KZ-YUZ,KZ,32,6945
2020-03-29,West Kazakhstan Region,KZ-ZAP,KZ,2,2
2020-04-09,West Kazakhstan Region,KZ-ZAP,KZ,2,4
2020-04-10,West Kazakhstan Region,KZ-ZAP,KZ,2,6
2020-04-11,West Kazakhstan Region,KZ-ZAP,KZ,1,7
2020-04-12,West Kazakhstan Region,KZ-ZAP,KZ,2,9
2020-04-13,West Kazakhstan Region,KZ-ZAP,KZ,2,11
2020-04-14,West Kazakhstan Region,KZ-ZAP,KZ,1,12
2020-04-15,West Kazakhstan Region,KZ-ZAP,KZ,8,20
2020-04-16,West Kazakhstan Region,KZ-ZAP,KZ,6,26
2020-04-17,West Kazakhstan Region,KZ-ZAP,KZ,7,33
2020-04-18,West Kazakhstan Region,KZ-ZAP,KZ,13,46
2020-04-19,West Kazakhstan Region,KZ-ZAP,KZ,16,62
2020-04-20,West Kazakhstan Region,KZ-ZAP,KZ,2,64
2020-04-21,West Kazakhstan Region,KZ-ZAP,KZ,6,70
2020-04-22,West Kazakhstan Region,KZ-ZAP,KZ,6,76
2020-04-23,West Kazakhstan Region,KZ-ZAP,KZ,10,86
2020-04-24,West Kazakhstan Region,KZ-ZAP,KZ,14,100
2020-04-25,West Kazakhstan Region,KZ-ZAP,KZ,3,103
2020-04-26,West Kazakhstan Region,KZ-ZAP,KZ,13,116
2020-04-27,West Kazakhstan Region,KZ-ZAP,KZ,9,125
2020-04-28,West Kazakhstan Region,KZ-ZAP,KZ,1,126
2020-04-29,West Kazakhstan Region,KZ-ZAP,KZ,12,138
2020-04-30,West Kazakhstan Region,KZ-ZAP,KZ,8,146
2020-05-01,West Kazakhstan Region,KZ-ZAP,KZ,7,153
2020-05-02,West Kazakhstan Region,KZ-ZAP,KZ,11,164
2020-05-03,West Kazakhstan Region,KZ-ZAP,KZ,10,174
2020-05-04,West Kazakhstan Region,KZ-ZAP,KZ,20,194
2020-05-05,West Kazakhstan Region,KZ-ZAP,KZ,5,199
2020-05-06,West Kazakhstan Region,KZ-ZAP,KZ,9,208
2020-05-07,West Kazakhstan Region,KZ-ZAP,KZ,9,217
2020-05-08,West Kazakhstan Region,KZ-ZAP,KZ,1,218
2020-05-09,West Kazakhstan Region,KZ-ZAP,KZ,19,237
2020-05-10,West Kazakhstan Region,KZ-ZAP,KZ,12,249
2020-05-11,West Kazakhstan Region,KZ-ZAP,KZ,5,254
2020-05-12,West Kazakhstan Region,KZ-ZAP,KZ,1,255
2020-05-13,West Kazakhstan Region,KZ-ZAP,KZ,11,266
2020-05-14,West Kazakhstan Region,KZ-ZAP,KZ,6,272
2020-05-15,West Kazakhstan Region,KZ-ZAP,KZ,7,279
2020-05-16,West Kazakhstan Region,KZ-ZAP,KZ,9,288
2020-05-17,West Kazakhstan Region,KZ-ZAP,KZ,22,310
2020-05-18,West Kazakhstan Region,KZ-ZAP,KZ,13,323
2020-05-19,West Kazakhstan Region,KZ-ZAP,KZ,6,329
2020-05-20,West Kazakhstan Region,KZ-ZAP,KZ,10,339
2020-05-21,West Kazakhstan Region,KZ-ZAP,KZ,13,352
2020-05-22,West Kazakhstan Region,KZ-ZAP,KZ,8,360
2020-05-23,West Kazakhstan Region,KZ-ZAP,KZ,10,370
2020-05-24,West Kazakhstan Region,KZ-ZAP,KZ,16,386
2020-05-25,West Kazakhstan Region,KZ-ZAP,KZ,28,414
2020-05-26,West Kazakhstan Region,KZ-ZAP,KZ,38,452
2020-05-27,West Kazakhstan Region,KZ-ZAP,KZ,20,472
2020-05-28,West Kazakhstan Region,KZ-ZAP,KZ,21,493
2020-05-29,West Kazakhstan Region,KZ-ZAP,KZ,51,544
2020-05-30,West Kazakhstan Region,KZ-ZAP,KZ,36,580
2020-05-31,West Kazakhstan Region,KZ-ZAP,KZ,41,621
2020-06-01,West Kazakhstan Region,KZ-ZAP,KZ,44,665
2020-06-02,West Kazakhstan Region,KZ-ZAP,KZ,27,692
2020-06-03,West Kazakhstan Region,KZ-ZAP,KZ,40,732
2020-06-04,West Kazakhstan Region,KZ-ZAP,KZ,22,754
2020-06-05,West Kazakhstan Region,KZ-ZAP,KZ,22,776
2020-06-06,West Kazakhstan Region,KZ-ZAP,KZ,8,784
2020-06-07,West Kazakhstan Region,KZ-ZAP,KZ,21,805
2020-06-08,West Kazakhstan Region,KZ-ZAP,KZ,13,818
2020-06-09,West Kazakhstan Region,KZ-ZAP,KZ,27,845
2020-06-10,West Kazakhstan Region,KZ-ZAP,KZ,18,863
2020-06-11,West Kazakhstan Region,KZ-ZAP,KZ,15,878
2020-06-12,West Kazakhstan Region,KZ-ZAP,KZ,15,893
2020-06-13,West Kazakhstan Region,KZ-ZAP,KZ,20,913
2020-06-14,West Kazakhstan Region,KZ-ZAP,KZ,24,937
2020-06-15,West Kazakhstan Region,KZ-ZAP,KZ,30,967
2020-06-16,West Kazakhstan Region,KZ-ZAP,KZ,24,991
2020-06-17,West Kazakhstan Region,KZ-ZAP,KZ,21,1012
2020-06-18,West Kazakhstan Region,KZ-ZAP,KZ,29,1041
2020-06-19,West Kazakhstan Region,KZ-ZAP,KZ,28,1069
2020-06-20,West Kazakhstan Region,KZ-ZAP,KZ,26,1095
2020-06-21,West Kazakhstan Region,KZ-ZAP,KZ,30,1125
2020-06-22,West Kazakhstan Region,KZ-ZAP,KZ,32,1157
2020-06-23,West Kazakhstan Region,KZ-ZAP,KZ,29,1186
2020-06-24,West Kazakhstan Region,KZ-ZAP,KZ,46,1232
2020-06-25,West Kazakhstan Region,KZ-ZAP,KZ,38,1270
2020-06-26,West Kazakhstan Region,KZ-ZAP,KZ,35,1305
2020-06-27,West Kazakhstan Region,KZ-ZAP,KZ,40,1345
2020-06-28,West Kazakhstan Region,KZ-ZAP,KZ,44,1389
2020-06-29,West Kazakhstan Region,KZ-ZAP,KZ,42,1431
2020-06-30,West Kazakhstan Region,KZ-ZAP,KZ,31,1462
2020-07-01,West Kazakhstan Region,KZ-ZAP,KZ,1311,2773
2020-07-02,West Kazakhstan Region,KZ-ZAP,KZ,112,2885
2020-07-03,West Kazakhstan Region,KZ-ZAP,KZ,50,2935
2020-07-04,West Kazakhstan Region,KZ-ZAP,KZ,110,3045
2020-07-05,West Kazakhstan Region,KZ-ZAP,KZ,147,3192
2020-07-06,West Kazakhstan Region,KZ-ZAP,KZ,103,3295
2020-07-07,West Kazakhstan Region,KZ-ZAP,KZ,128,3423
2020-07-08,West Kazakhstan Region,KZ-ZAP,KZ,86,3509
2020-07-09,West Kazakhstan Region,KZ-ZAP,KZ,91,3600
2020-07-10,West Kazakhstan Region,KZ-ZAP,KZ,99,3699
2020-07-11,West Kazakhstan Region,KZ-ZAP,KZ,95,3794
2020-07-12,West Kazakhstan Region,KZ-ZAP,KZ,97,3891
2020-07-13,West Kazakhstan Region,KZ-ZAP,KZ,99,3990
2020-07-14,West Kazakhstan Region,KZ-ZAP,KZ,138,4128
2020-07-15,West Kazakhstan Region,KZ-ZAP,KZ,98,4226
2020-07-16,West Kazakhstan Region,KZ-ZAP,KZ,101,4327
2020-07-17,West Kazakhstan Region,KZ-ZAP,KZ,108,4435
2020-07-18,West Kazakhstan Region,KZ-ZAP,KZ,109,4544
2020-07-22,West Kazakhstan Region,KZ-ZAP,KZ,388,4932
2020-08-06,West Kazakhstan Region,KZ-ZAP,KZ,1170,6102
2020-08-23,West Kazakhstan Region,KZ-ZAP,KZ,588,6690
2020-08-24,West Kazakhstan Region,KZ-ZAP,KZ,11,6701
2020-08-25,West Kazakhstan Region,KZ-ZAP,KZ,11,6712
2020-08-26,West Kazakhstan Region,KZ-ZAP,KZ,10,6722
2020-08-27,West Kazakhstan Region,KZ-ZAP,KZ,10,6732
2020-08-28,West Kazakhstan Region,KZ-ZAP,KZ,12,6744
2020-08-29,West Kazakhstan Region,KZ-ZAP,KZ,5,6749
2020-08-31,West Kazakhstan Region,KZ-ZAP,KZ,3,6752
2020-09-01,West Kazakhstan Region,KZ-ZAP,KZ,5,6757
2020-09-02,West Kazakhstan Region,KZ-ZAP,KZ,8,6765
2020-09-03,West Kazakhstan Region,KZ-ZAP,KZ,2,6767
2020-09-04,West Kazakhstan Region,KZ-ZAP,KZ,4,6771
2020-09-05,West Kazakhstan Region,KZ-ZAP,KZ,6,6777
2020-09-06,West Kazakhstan Region,KZ-ZAP,KZ,8,6785
2020-09-07,West Kazakhstan Region,KZ-ZAP,KZ,7,6792
2020-09-08,West Kazakhstan Region,KZ-ZAP,KZ,3,6795
2020-09-09,West Kazakhstan Region,KZ-ZAP,KZ,2,6797
2020-09-10,West Kazakhstan Region,KZ-ZAP,KZ,2,6799
2020-09-11,West Kazakhstan Region,KZ-ZAP,KZ,3,6802
2020-09-12,West Kazakhstan Region,KZ-ZAP,KZ,7,6809
2020-09-13,West Kazakhstan Region,KZ-ZAP,KZ,6,6815
2020-09-14,West Kazakhstan Region,KZ-ZAP,KZ,7,6822
2020-09-15,West Kazakhstan Region,KZ-ZAP,KZ,4,6826
2020-09-16,West Kazakhstan Region,KZ-ZAP,KZ,4,6830
2020-09-17,West Kazakhstan Region,KZ-ZAP,KZ,3,6833
2020-09-18,West Kazakhstan Region,KZ-ZAP,KZ,3,6836
2020-09-19,West Kazakhstan Region,KZ-ZAP,KZ,2,6838
2020-09-20,West Kazakhstan Region,KZ-ZAP,KZ,2,6840
2020-09-21,West Kazakhstan Region,KZ-ZAP,KZ,3,6843
2020-09-22,West Kazakhstan Region,KZ-ZAP,KZ,2,6845
2020-09-23,West Kazakhstan Region,KZ-ZAP,KZ,2,6847
2020-09-24,West Kazakhstan Region,KZ-ZAP,KZ,3,6850
2020-09-25,West Kazakhstan Region,KZ-ZAP,KZ,2,6852
2020-09-26,West Kazakhstan Region,KZ-ZAP,KZ,2,6854
2020-09-27,West Kazakhstan Region,KZ-ZAP,KZ,1,6855
2020-09-28,West Kazakhstan Region,KZ-ZAP,KZ,2,6857
2020-09-29,West Kazakhstan Region,KZ-ZAP,KZ,3,6860
2020-09-30,West Kazakhstan Region,KZ-ZAP,KZ,3,6863
2020-10-01,West Kazakhstan Region,KZ-ZAP,KZ,2,6865
2020-10-02,West Kazakhstan Region,KZ-ZAP,KZ,2,6867
2020-10-03,West Kazakhstan Region,KZ-ZAP,KZ,1,6868
2020-10-04,West Kazakhstan Region,KZ-ZAP,KZ,1,6869
2020-10-05,West Kazakhstan Region,KZ-ZAP,KZ,1,6870
2020-10-06,West Kazakhstan Region,KZ-ZAP,KZ,2,6872
2020-10-07,West Kazakhstan Region,KZ-ZAP,KZ,2,6874
2020-10-08,West Kazakhstan Region,KZ-ZAP,KZ,3,6877
2020-10-09,West Kazakhstan Region,KZ-ZAP,KZ,3,6880
2020-10-10,West Kazakhstan Region,KZ-ZAP,KZ,2,6882
2020-10-11,West Kazakhstan Region,KZ-ZAP,KZ,3,6885
2020-10-12,West Kazakhstan Region,KZ-ZAP,KZ,5,6890
2020-10-13,West Kazakhstan Region,KZ-ZAP,KZ,4,6894
2020-10-14,West Kazakhstan Region,KZ-ZAP,KZ,4,6898
2020-10-15,West Kazakhstan Region,KZ-ZAP,KZ,5,6903
2020-10-16,West Kazakhstan Region,KZ-ZAP,KZ,4,6907
2020-10-17,West Kazakhstan Region,KZ-ZAP,KZ,6,6913
2020-10-18,West Kazakhstan Region,KZ-ZAP,KZ,6,6919
2020-10-19,West Kazakhstan Region,KZ-ZAP,KZ,5,6924
2020-10-20,West Kazakhstan Region,KZ-ZAP,KZ,5,6929
2020-10-21,West Kazakhstan Region,KZ-ZAP,KZ,6,6935
2020-10-22,West Kazakhstan Region,KZ-ZAP,KZ,8,6943
2020-10-23,West Kazakhstan Region,KZ-ZAP,KZ,10,6953
2020-10-24,West Kazakhstan Region,KZ-ZAP,KZ,8,6961
2020-10-25,West Kazakhstan Region,KZ-ZAP,KZ,5,6966
2020-10-26,West Kazakhstan Region,KZ-ZAP,KZ,9,6975
2020-10-27,West Kazakhstan Region,KZ-ZAP,KZ,8,6983
2020-10-29,West Kazakhstan Region,KZ-ZAP,KZ,9,6992
2020-10-30,West Kazakhstan Region,KZ-ZAP,KZ,8,7000
2020-10-31,West Kazakhstan Region,KZ-ZAP,KZ,13,7013
2020-11-01,West Kazakhstan Region,KZ-ZAP,KZ,11,7024
2020-11-05,West Kazakhstan Region,KZ-ZAP,KZ,118,7142
2020-11-06,West Kazakhstan Region,KZ-ZAP,KZ,44,7186
2020-11-07,West Kazakhstan Region,KZ-ZAP,KZ,43,7229
2020-11-08,West Kazakhstan Region,KZ-ZAP,KZ,45,7274
2020-11-09,West Kazakhstan Region,KZ-ZAP,KZ,26,7300
2020-11-10,West Kazakhstan Region,KZ-ZAP,KZ,24,7324
2020-11-11,West Kazakhstan Region,KZ-ZAP,KZ,28,7352
2020-11-12,West Kazakhstan Region,KZ-ZAP,KZ,30,7382
2020-11-13,West Kazakhstan Region,KZ-ZAP,KZ,35,7417
2020-11-14,West Kazakhstan Region,KZ-ZAP,KZ,40,7457
2020-11-15,West Kazakhstan Region,KZ-ZAP,KZ,42,7499
2020-11-16,West Kazakhstan Region,KZ-ZAP,KZ,28,7527
2020-11-17,West Kazakhstan Region,KZ-ZAP,KZ,37,7564
2020-11-18,West Kazakhstan Region,KZ-ZAP,KZ,40,7604
2020-11-19,West Kazakhstan Region,KZ-ZAP,KZ,39,7643
2020-11-20,West Kazakhstan Region,KZ-ZAP,KZ,44,7687
2020-11-21,West Kazakhstan Region,KZ-ZAP,KZ,43,7730
2020-11-22,West Kazakhstan Region,KZ-ZAP,KZ,42,7772
2020-11-23,West Kazakhstan Region,KZ-ZAP,KZ,33,7805
2020-11-24,West Kazakhstan Region,KZ-ZAP,KZ,29,7834
2020-11-25,West Kazakhstan Region,KZ-ZAP,KZ,37,7871
2020-11-26,West Kazakhstan Region,KZ-ZAP,KZ,41,7912
2020-11-27,West Kazakhstan Region,KZ-ZAP,KZ,43,7955
2020-11-28,West Kazakhstan Region,KZ-ZAP,KZ,39,7994
2020-11-29,West Kazakhstan Region,KZ-ZAP,KZ,44,8038
2020-11-30,West Kazakhstan Region,KZ-ZAP,KZ,39,8077
2020-12-01,West Kazakhstan Region,KZ-ZAP,KZ,29,8106
2020-12-02,West Kazakhstan Region,KZ-ZAP,KZ,34,8140
2020-12-03,West Kazakhstan Region,KZ-ZAP,KZ,41,8181
2020-12-04,West Kazakhstan Region,KZ-ZAP,KZ,39,8220
2020-12-05,West Kazakhstan Region,KZ-ZAP,KZ,41,8261
2020-12-06,West Kazakhstan Region,KZ-ZAP,KZ,43,8304
2020-12-07,West Kazakhstan Region,KZ-ZAP,KZ,40,8344
2020-12-08,West Kazakhstan Region,KZ-ZAP,KZ,34,8378
2020-12-09,West Kazakhstan Region,KZ-ZAP,KZ,29,8407
2020-12-10,West Kazakhstan Region,KZ-ZAP,KZ,40,8447
