Region/Country/Area,Land,Year,Series,Value,Footnotes,Source
275,State of Palestine,2010,Arable land (thousand hectares),44.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2010,Permanent crops (thousand hectares),54.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2010,Forest cover (thousand hectares),9.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2010,Arable land (% of total land area),7.3000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2010,Permanent crops (% of total land area),9.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2010,Forest cover (% of total land area),1.5000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),2.4700,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
275,State of Palestine,2016,Land area (thousand hectares),602.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2016,Arable land (thousand hectares),51.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2016,Permanent crops (thousand hectares),96.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2016,Forest cover (thousand hectares),9.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2016,Arable land (% of total land area),8.4000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2016,Permanent crops (% of total land area),16.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2016,Forest cover (% of total land area),1.5000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
275,State of Palestine,2016,Important sites for terrestrial biodiversity protected (% of total sites protected),2.4700,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
275,State of Palestine,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),2.4700,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
729,Sudan,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),9.0900,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
729,Sudan,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),18.6200,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
729,Sudan,2016,Arable land (thousand hectares),19823.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
729,Sudan,2016,Permanent crops (thousand hectares),168.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
729,Sudan,2016,Forest cover (thousand hectares),19036.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
729,Sudan,2016,Important sites for terrestrial biodiversity protected (% of total sites protected),25.0000,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
729,Sudan,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),25.0000,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCWC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, May 2018."
736,Sudan [former],2005,Land area (thousand hectares),237600.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2005,Arable land (thousand hectares),18750.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2005,Permanent crops (thousand hectares),130.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2005,Forest cover (thousand hectares),28111.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2005,Arable land (% of total land area),7.9000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2005,Permanent crops (% of total land area),0.1000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2005,Forest cover (% of total land area),11.8000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2010,Land area (thousand hectares),237600.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2010,Arable land (thousand hectares),19878.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2010,Permanent crops (thousand hectares),142.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2010,Forest cover (thousand hectares),27239.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2010,Arable land (% of total land area),8.4000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2010,Permanent crops (% of total land area),0.1000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
736,Sudan [former],2010,Forest cover (% of total land area),11.5000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
740,Suriname,2005,Land area (thousand hectares),15600.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
740,Suriname,2005,Arable land (thousand hectares),49.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
740,Suriname,2005,Permanent crops (thousand hectares),6.0000,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
740,Suriname,2005,Forest cover (thousand hectares),15371.0000,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed October 2018."
